# module=highfre322
# component=selected_time_window
# transition_family=fine
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=1.4121429464253092e+01
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
3.375882467202975022e+03 3.375882467202975022e+03 -7.880449477132515312e+00 -5.961534068553899425e-21 -0.000000000000000000e+00 -5.961534068553899425e-21 -5.961533290657513494e-21 0.000000000000000000e+00 6.398303122534513276e-01 7.297876113120366063e+04
3.375885233727628929e+03 3.375885233727628929e+03 -7.877682952478608058e+00 -5.811290690473882695e-21 -0.000000000000000000e+00 -5.811290690473882695e-21 -5.811295152576817488e-21 0.000000000000000000e+00 6.398303036647448039e-01 7.297882249043748016e+04
3.375888000252282382e+03 3.375888000252282382e+03 -7.874916427825155552e+00 -4.990534036553059974e-21 -0.000000000000000000e+00 -4.990534036553059974e-21 -4.990547021493915668e-21 0.000000000000000000e+00 6.398302950760382801e-01 7.297888384967129969e+04
3.375890766776936289e+03 3.375890766776936289e+03 -7.872149903171248297e+00 -3.018093080236876395e-21 -0.000000000000000000e+00 -3.018093080236876395e-21 -3.018118628551614114e-21 0.000000000000000000e+00 6.398302864873316453e-01 7.297894520890511922e+04
3.375893533301589741e+03 3.375893533301589741e+03 -7.869383378517795791e+00 6.916641060471346110e-22 -0.000000000000000000e+00 6.916641060471346110e-22 6.916235492695675192e-22 0.000000000000000000e+00 6.398302778986251216e-01 7.297900656813892419e+04
3.375896299826243649e+03 3.375896299826243649e+03 -7.866616853863888537e+00 6.347353358346382554e-21 -0.000000000000000000e+00 6.347353358346382554e-21 6.347303500718474359e-21 0.000000000000000000e+00 6.398302693099185978e-01 7.297906792737274372e+04
3.375899066350897556e+03 3.375899066350897556e+03 -7.863850329209981282e+00 1.260069497341750352e-20 0.000000000000000000e+00 1.260069497341750352e-20 1.260065652291827685e-20 0.000000000000000000e+00 6.398302607212119630e-01 7.297912928660656326e+04
3.375901832875551008e+03 3.375901832875551008e+03 -7.861083804556528776e+00 1.594206613372348605e-20 0.000000000000000000e+00 1.594206613372348605e-20 1.594206205026771984e-20 0.000000000000000000e+00 6.398302521325054393e-01 7.297919064584036823e+04
3.375904599400204916e+03 3.375904599400204916e+03 -7.858317279902621522e+00 1.372025732468809780e-20 0.000000000000000000e+00 1.372025732468809780e-20 1.372028227534757923e-20 0.000000000000000000e+00 6.398302435437989155e-01 7.297925200507418776e+04
3.375907365924858368e+03 3.375907365924858368e+03 -7.855550755249169015e+00 7.755154494978822756e-21 0.000000000000000000e+00 7.755154494978822756e-21 7.755182643257959705e-21 0.000000000000000000e+00 6.398302349550923918e-01 7.297931336430800729e+04
3.375910132449512275e+03 3.375910132449512275e+03 -7.852784230595261761e+00 1.772716390720189629e-21 0.000000000000000000e+00 1.772716390720189629e-21 1.772733756358000597e-21 0.000000000000000000e+00 6.398302263663857570e-01 7.297937472354182682e+04
3.375912898974166183e+03 3.375912898974166183e+03 -7.850017705941354507e+00 -2.375390741012302485e-21 0.000000000000000000e+00 -2.375390741012302485e-21 -2.375383391854339384e-21 0.000000000000000000e+00 6.398302177776792332e-01 7.297943608277564636e+04
3.375915665498819635e+03 3.375915665498819635e+03 -7.847251181287902000e+00 -4.678256136232974465e-21 -0.000000000000000000e+00 -4.678256136232974465e-21 -4.678254143751804644e-21 0.000000000000000000e+00 6.398302091889727095e-01 7.297949744200945133e+04
3.375918432023473542e+03 3.375918432023473542e+03 -7.844484656633994746e+00 -5.703191914223015699e-21 -0.000000000000000000e+00 -5.703191914223015699e-21 -5.703191817716644778e-21 0.000000000000000000e+00 6.398302006002661857e-01 7.297955880124327086e+04
3.375921198548126995e+03 3.375921198548126995e+03 -7.841718131980542239e+00 -5.967922596540761862e-21 -0.000000000000000000e+00 -5.967922596540761862e-21 -5.967922584349115996e-21 0.000000000000000000e+00 6.398301920115401220e-01 7.297962016059536836e+04
3.375923965072780902e+03 3.375923965072780902e+03 -7.838951607326634985e+00 -5.816664667263158699e-21 -0.000000000000000000e+00 -5.816664667263158699e-21 -5.816665238293022957e-21 0.000000000000000000e+00 6.398301834228106166e-01 7.297968151996826055e+04
3.375926731597434809e+03 3.375926731597434809e+03 -7.836185082672727731e+00 -5.453811865198586567e-21 -0.000000000000000000e+00 -5.453811865198586567e-21 -5.453813163549532735e-21 0.000000000000000000e+00 6.398301748340811113e-01 7.297974287934113818e+04
3.375929498122088262e+03 3.375929498122088262e+03 -7.833418558019275224e+00 -4.994898826540341281e-21 -0.000000000000000000e+00 -4.994898826540341281e-21 -4.994900779715686845e-21 0.000000000000000000e+00 6.398301662453517169e-01 7.297980423871401581e+04
3.375932264646742169e+03 3.375932264646742169e+03 -7.830652033365367970e+00 -4.503456291547328323e-21 -0.000000000000000000e+00 -4.503456291547328323e-21 -4.503458761498343055e-21 0.000000000000000000e+00 6.398301576566222115e-01 7.297986559808690799e+04
3.375935031171395622e+03 3.375935031171395622e+03 -7.827885508711915463e+00 -4.013519158100300247e-21 -0.000000000000000000e+00 -4.013519158100300247e-21 -4.013522003049842381e-21 0.000000000000000000e+00 6.398301490678927061e-01 7.297992695745978563e+04
3.375937797696049529e+03 3.375937797696049529e+03 -7.825118984058008209e+00 -3.542589629673955346e-21 -0.000000000000000000e+00 -3.542589629673955346e-21 -3.542592726348941167e-21 0.000000000000000000e+00 6.398301404791633118e-01 7.297998831683267781e+04
3.375940564220703436e+03 3.375940564220703436e+03 -7.822352459404100955e+00 -3.098958049189718305e-21 -0.000000000000000000e+00 -3.098958049189718305e-21 -3.098961297316742180e-21 0.000000000000000000e+00 6.398301318904338064e-01 7.298004967620555544e+04
3.375943330745356889e+03 3.375943330745356889e+03 -7.819585934750648448e+00 -2.685821886313444120e-21 -0.000000000000000000e+00 -2.685821886313444120e-21 -2.685825207865776753e-21 0.000000000000000000e+00 6.398301233017044121e-01 7.298011103557843307e+04
3.375946097270010796e+03 3.375946097270010796e+03 -7.816819410096741194e+00 -2.303608433739698791e-21 -0.000000000000000000e+00 -2.303608433739698791e-21 -2.303611768996014907e-21 0.000000000000000000e+00 6.398301147129749067e-01 7.298017239495132526e+04
3.375948863794664248e+03 3.375948863794664248e+03 -7.814052885443288687e+00 -1.951288561886347146e-21 -0.000000000000000000e+00 -1.951288561886347146e-21 -1.951291866080628660e-21 0.000000000000000000e+00 6.398301061242454013e-01 7.298023375432420289e+04
3.375951630319318156e+03 3.375951630319318156e+03 -7.811286360789381433e+00 -1.627120146699645060e-21 -0.000000000000000000e+00 -1.627120146699645060e-21 -1.627123386612270965e-21 0.000000000000000000e+00 6.398300975355160070e-01 7.298029511369708052e+04
3.375954396843972063e+03 3.375954396843972063e+03 -7.808519836135474179e+00 -1.329066595051772163e-21 -0.000000000000000000e+00 -1.329066595051772163e-21 -1.329069746579544512e-21 0.000000000000000000e+00 6.398300889467865016e-01 7.298035647306997271e+04
3.375957163368625515e+03 3.375957163368625515e+03 -7.805753311482021672e+00 -1.055028996369108781e-21 -0.000000000000000000e+00 -1.055028996369108781e-21 -1.055032042126105577e-21 0.000000000000000000e+00 6.398300803580569962e-01 7.298041783244285034e+04
3.375959929893279423e+03 3.375959929893279423e+03 -7.802986786828114418e+00 -8.029708923618175271e-22 -0.000000000000000000e+00 -8.029708923618175271e-22 -8.029738202040810185e-22 0.000000000000000000e+00 6.398300717693276018e-01 7.298047919181574252e+04
3.375962696417932875e+03 3.375962696417932875e+03 -7.800220262174661912e+00 -5.709811587050524770e-22 -0.000000000000000000e+00 -5.709811587050524770e-22 -5.709839605794285699e-22 0.000000000000000000e+00 6.398300631805980965e-01 7.298054055118862016e+04
3.375965462942586782e+03 3.375965462942586782e+03 -7.797453737520754657e+00 -3.573014217187333466e-22 -0.000000000000000000e+00 -3.573014217187333466e-22 -3.573040924261596739e-22 0.000000000000000000e+00 6.398300545918685911e-01 7.298060191056149779e+04
3.375968229467240690e+03 3.375968229467240690e+03 -7.794687212866847403e+00 -1.603334592595049442e-22 -0.000000000000000000e+00 -1.603334592595049442e-22 -1.603359960418347337e-22 0.000000000000000000e+00 6.398300460031391967e-01 7.298066326993438997e+04
3.375970995991894142e+03 3.375970995991894142e+03 -7.791920688213394897e+00 2.136435466430441783e-23 0.000000000000000000e+00 2.136435466430441783e-23 2.136195293244619643e-23 0.000000000000000000e+00 6.398300374144096914e-01 7.298072462930726761e+04
3.375973762516548049e+03 3.375973762516548049e+03 -7.789154163559487642e+00 1.890862527656225504e-22 0.000000000000000000e+00 1.890862527656225504e-22 1.890839858196488402e-22 0.000000000000000000e+00 6.398300288256801860e-01 7.298078598868015979e+04
3.375976529041201502e+03 3.375976529041201502e+03 -7.786387638906035136e+00 3.439908336314334732e-22 0.000000000000000000e+00 3.439908336314334732e-22 3.439887003400613914e-22 0.000000000000000000e+00 6.398300202369507916e-01 7.298084734805303742e+04
3.375979295565855409e+03 3.375979295565855409e+03 -7.783621114252127882e+00 4.871136075364753716e-22 0.000000000000000000e+00 4.871136075364753716e-22 4.871116059498691333e-22 0.000000000000000000e+00 6.398300116482212863e-01 7.298090870742591505e+04
3.375982062090509316e+03 3.375982062090509316e+03 -7.780854589598220628e+00 6.193793426247876856e-22 0.000000000000000000e+00 6.193793426247876856e-22 6.193774702432436486e-22 0.000000000000000000e+00 6.398300030594918919e-01 7.298097006679880724e+04
3.375984828615162769e+03 3.375984828615162769e+03 -7.778088064944768121e+00 7.416136935855436263e-22 0.000000000000000000e+00 7.416136935855436263e-22 7.416119475004181926e-22 0.000000000000000000e+00 6.398299944707623865e-01 7.298103142617168487e+04
3.375987595139816676e+03 3.375987595139816676e+03 -7.775321540290860867e+00 8.545538700418955238e-22 -0.000000000000000000e+00 8.545538700418955238e-22 8.545522470419302500e-22 0.000000000000000000e+00 6.398299858820328812e-01 7.298109278554457705e+04
3.375990361664470129e+03 3.375990361664470129e+03 -7.772555015637408360e+00 9.588582606617737774e-22 -0.000000000000000000e+00 9.588582606617737774e-22 9.588567573364971231e-22 0.000000000000000000e+00 6.398299772933034868e-01 7.298115414491745469e+04
3.375993128189124036e+03 3.375993128189124036e+03 -7.769788490983501106e+00 1.055115020669106110e-21 -0.000000000000000000e+00 1.055115020669106110e-21 1.055113633438494170e-21 0.000000000000000000e+00 6.398299687045739814e-01 7.298121550429033232e+04
3.375995894713777943e+03 3.375995894713777943e+03 -7.767021966329593852e+00 1.143849676971979124e-21 -0.000000000000000000e+00 1.143849676971979124e-21 1.143848402089602381e-21 0.000000000000000000e+00 6.398299601158444760e-01 7.298127686366322450e+04
3.375998661238431396e+03 3.375998661238431396e+03 -7.764255441676141345e+00 1.225531829250342688e-21 -0.000000000000000000e+00 1.225531829250342688e-21 1.225530662921373229e-21 0.000000000000000000e+00 6.398299515271150817e-01 7.298133822303610214e+04
3.376001427763085303e+03 3.376001427763085303e+03 -7.761488917022234091e+00 1.300581033589794204e-21 -0.000000000000000000e+00 1.300581033589794204e-21 1.300579971944228150e-21 0.000000000000000000e+00 6.398299429383855763e-01 7.298139958240897977e+04
3.376004194287738756e+03 3.376004194287738756e+03 -7.758722392368781584e+00 1.369371954736858342e-21 -0.000000000000000000e+00 1.369371954736858342e-21 1.369370993826583694e-21 0.000000000000000000e+00 6.398299343496560709e-01 7.298146094178185740e+04
3.376006960812392663e+03 3.376006960812392663e+03 -7.755955867714874330e+00 1.432238869246855749e-21 -0.000000000000000000e+00 1.432238869246855749e-21 1.432238005057266271e-21 0.000000000000000000e+00 6.398299257609266766e-01 7.298152230115474958e+04
