# module=highfre644v
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3812334869975658e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
4.354862348645590828e+03 4.354862348645590828e+03 3.255270666802211053e+03 2.051436702192750063e-21 -5.011514555026692997e-23 2.001321556642483251e-21 3.743549148100775106e-22 4.529296650242367051e-01 6.665582035719234133e-01 1.332826308453923848e+05
4.355492130755196740e+03 4.355492130755196740e+03 3.255900448911816966e+03 -2.607684761863437761e-21 6.624620360305739453e-23 -2.541438558260380331e-21 4.276467443850424865e-22 4.529296650242367051e-01 6.665515647613402539e-01 1.333030883663222485e+05
4.356121912864803562e+03 4.356121912864803562e+03 3.256530231021423788e+03 -5.741660612486879234e-21 -5.144180550861370429e-23 -5.793102417995492909e-21 4.767362019588035858e-22 4.529296650242367051e-01 6.665449259507570945e-01 1.333235458872521413e+05
4.356751694974410384e+03 4.356751694974410384e+03 3.257160013131030610e+03 1.722834092103064437e-21 1.261526528536697512e-23 1.735449357388431510e-21 5.217917820578575558e-22 4.529296650242367051e-01 6.665382871401739351e-01 1.333440034081820049e+05
4.357381477084016296e+03 4.357381477084016296e+03 3.257789795240636522e+03 1.927609598747044994e-21 3.210231419440228675e-23 1.959711912941447275e-21 5.629666846628790821e-22 4.529296650242367051e-01 6.665316483295907757e-01 1.333644609291118686e+05
4.358011259193623118e+03 4.358011259193623118e+03 3.258419577350243344e+03 -3.831281390845220968e-21 -6.182884997699232497e-23 -3.893110240822213481e-21 6.003996931921475975e-22 4.529296650242367051e-01 6.665250095190076163e-01 1.333849184500417614e+05
4.358641041303229940e+03 4.358641041303229940e+03 3.259049359459850166e+03 -4.178027971968816025e-21 6.268273233844516290e-23 -4.115345239630370709e-21 6.342159585135731943e-22 4.529296650242367051e-01 6.665183707084244569e-01 1.334053759709716251e+05
4.359270823412835853e+03 4.359270823412835853e+03 3.259679141569456078e+03 1.891671963081129773e-21 -3.426521782010318146e-23 1.857406745261026468e-21 6.645276935951256167e-22 4.529296650242367051e-01 6.665117318978412975e-01 1.334258334919014887e+05
4.359900605522442675e+03 4.359900605522442675e+03 3.260308923679062900e+03 1.768543597123642102e-21 -1.015336673088151457e-23 1.758390230392760497e-21 6.914347864387721055e-22 4.529296650242367051e-01 6.665050930872582491e-01 1.334462910128313815e+05
4.360530387632049496e+03 4.360530387632049496e+03 3.260938705788669722e+03 -5.332706988851424724e-21 4.983056212797550808e-23 -5.282876426723448928e-21 7.150253393439009021e-22 4.529296650242367051e-01 6.664984542766750897e-01 1.334667485337612452e+05
4.361160169741655409e+03 4.361160169741655409e+03 3.261568487898275635e+03 -2.888052856435990856e-21 -6.623802906276001176e-23 -2.954290885498750868e-21 7.353761374661886708e-22 4.529296650242367051e-01 6.664918154660919303e-01 1.334872060546911089e+05
4.361789951851262231e+03 4.361789951851262231e+03 3.262198270007882456e+03 2.030314850316795838e-21 5.171385717295134781e-23 2.082028707489747174e-21 7.525530518860075539e-22 4.529296650242367051e-01 6.664851737703613166e-01 1.335076712392470508e+05
4.362419733960868143e+03 4.362419733960868143e+03 3.262828052117488369e+03 1.546208809885585439e-21 -1.304050127119162060e-23 1.533168308614393770e-21 7.666113826332843918e-22 4.529296650242367051e-01 6.664785319457224855e-01 1.335281367662131379e+05
4.363049516070474965e+03 4.363049516070474965e+03 3.263457834227095191e+03 -7.255326742758604687e-21 -3.172246932665137823e-23 -7.287049212085256606e-21 7.775961420822007442e-22 4.529296650242367051e-01 6.664718901210836544e-01 1.335486022931792540e+05
4.363679298180081787e+03 4.363679298180081787e+03 3.264087616336702013e+03 -1.660856645246492688e-21 6.167177506165123536e-23 -1.599184870184841511e-21 7.855422860638961647e-22 4.529296650242367051e-01 6.664652482964449343e-01 1.335690678201453411e+05
4.364309080289687699e+03 4.364309080289687699e+03 3.264717398446307925e+03 2.146070762137248693e-21 -6.282177775410915217e-23 2.083248984383139482e-21 7.904748893544946081e-22 4.529296650242367051e-01 6.664586064718061031e-01 1.335895333471114282e+05
4.364938862399294521e+03 4.364938862399294521e+03 3.265347180555914747e+03 1.235704745485847581e-21 3.463545255091648077e-23 1.270340198036764050e-21 7.924092724111650682e-22 4.529296650242367051e-01 6.664519646471672720e-01 1.336099988740775443e+05
4.365568644508901343e+03 4.365568644508901343e+03 3.265976962665521569e+03 -7.597358140411583043e-21 9.724833804664672217e-24 -7.587633306606918236e-21 7.913510779559450054e-22 4.529296650242367051e-01 6.664453228225285519e-01 1.336304644010436605e+05
4.366198426618507256e+03 4.366198426618507256e+03 3.266606744775127481e+03 -7.190026473465596355e-22 -4.954384604556361451e-23 -7.685464933921232853e-22 7.872962977794586430e-22 4.529296650242367051e-01 6.664386809978897208e-01 1.336509299280097475e+05
4.366828208728114078e+03 4.366828208728114078e+03 3.267236526884734303e+03 2.218256120963206587e-21 6.622701965001068049e-23 2.284483140613217315e-21 7.802312519680655731e-22 4.529296650242367051e-01 6.664320391732508897e-01 1.336713954549758346e+05
4.367457990837720899e+03 4.367457990837720899e+03 3.267866308994341125e+03 8.411125312411642920e-22 -5.198369557413550273e-23 7.891288356670287599e-22 7.701325196525360844e-22 4.529296650242367051e-01 6.664253973486121696e-01 1.336918609819419507e+05
4.368087772947326812e+03 4.368087772947326812e+03 3.268496091103947037e+03 5.152477584950254948e-21 1.346517914813305549e-23 5.165942764098388197e-21 7.569668187695765493e-22 4.529296650242367051e-01 6.664187555239733385e-01 1.337123265089080378e+05
4.368717555056933634e+03 4.368717555056933634e+03 3.269125873213553859e+03 3.251837217165866390e-23 3.134126679238057231e-23 6.385963896403923033e-23 7.406908365055038060e-22 4.529296650242367051e-01 6.664121113266244789e-01 1.337327983377015044e+05
4.369347337166540456e+03 4.369347337166540456e+03 3.269755655323160681e+03 2.250213565195600741e-21 -6.151206070158844885e-23 2.188701504494012292e-21 7.212510070279646692e-22 4.529296650242367051e-01 6.664054664855884047e-01 1.337532718761039141e+05
4.369977119276146368e+03 4.369977119276146368e+03 3.270385437432766594e+03 2.702530810268594136e-22 6.295813450756065433e-23 3.332112155344200679e-22 6.985832349289261173e-22 4.529296650242367051e-01 6.663988216445522195e-01 1.337737454145062948e+05
4.370606901385753190e+03 4.370606901385753190e+03 3.271015219542373416e+03 1.619448037434403215e-20 -3.500420494459374743e-23 1.615947616939943750e-20 6.726125604980896072e-22 4.529296650242367051e-01 6.663921768035160342e-01 1.337942189529087045e+05
4.371236683495360012e+03 4.371236683495360012e+03 3.271645001651980238e+03 6.853629402049291585e-22 -9.295884672473085935e-24 6.760670555324560682e-22 6.432527662383337544e-22 4.529296650242367051e-01 6.663855319624799600e-01 1.338146924913111143e+05
4.371866465604965924e+03 4.371866465604965924e+03 3.272274783761586150e+03 2.232065211951450124e-21 4.925500957142992584e-23 2.281320221522879938e-21 6.104059171800826627e-22 4.529296650242367051e-01 6.663788871214437748e-01 1.338351660297134949e+05
4.372496247714572746e+03 4.372496247714572746e+03 3.272904565871192972e+03 -5.207539938962681863e-22 -6.621317583599312221e-23 -5.869671697322613203e-22 5.739618329518532837e-22 4.529296650242367051e-01 6.663722422804075896e-01 1.338556395681159047e+05
4.373126029824179568e+03 4.373126029824179568e+03 3.273534347980799794e+03 -6.767591160171732071e-21 5.225130916355189450e-23 -6.715339851008180248e-21 5.337974861228331865e-22 4.529296650242367051e-01 6.663655974393714043e-01 1.338761131065183436e+05
4.373755811933785481e+03 4.373755811933785481e+03 3.274164130090405706e+03 1.178871839357490572e-21 -1.388928073882371306e-23 1.164982558618666806e-21 4.897763198232652837e-22 4.529296650242367051e-01 6.663589525983353301e-01 1.338965866449207242e+05
4.374385594043392302e+03 4.374385594043392302e+03 3.274793912200012528e+03 2.157648259478816223e-21 -3.095872290639542954e-23 2.126689536572420840e-21 4.417474784842405966e-22 4.529296650242367051e-01 6.663523077572991449e-01 1.339170601833231340e+05
4.375015376152999124e+03 4.375015376152999124e+03 3.275423694309619350e+03 -1.587074827504353026e-21 6.134971373230082955e-23 -1.525725113772052243e-21 3.895449452666219814e-22 4.529296650242367051e-01 6.663456629162629596e-01 1.339375337217255437e+05
4.375645158262605037e+03 4.375645158262605037e+03 3.276053476419225262e+03 -7.259380348398839687e-21 -6.309179676234326416e-23 -7.322472145161182363e-21 3.329865764803522199e-22 4.529296650242367051e-01 6.663390162157517560e-01 1.339580121983171848e+05
4.376274940372211859e+03 4.376274940372211859e+03 3.276683258528832084e+03 1.571125091788691019e-21 3.537145921917381607e-23 1.606496551007864800e-21 2.718730233513179100e-22 4.529296650242367051e-01 6.663323683559737587e-01 1.339784937535615463e+05
4.376904722481818681e+03 4.376904722481818681e+03 3.277313040638438906e+03 2.006374449424126331e-21 8.866537692583608347e-24 2.015240987116710073e-21 2.059865351054194941e-22 4.529296650242367051e-01 6.663257204961957614e-01 1.339989753088059078e+05
4.377534504591424593e+03 4.377534504591424593e+03 3.277942822748044819e+03 -3.283273397963717725e-21 -4.896406506854401956e-23 -3.332237463032261763e-21 1.350896265570056571e-22 4.529296650242367051e-01 6.663190726364177641e-01 1.340194568640502694e+05
4.378164286701031415e+03 4.378164286701031415e+03 3.278572604857651640e+03 -4.572906503192646120e-21 6.619649821327899974e-23 -4.506710004979366826e-21 5.892360421401020373e-23 4.529296650242367051e-01 6.663124247766398778e-01 1.340399384192946309e+05
4.378794068810637327e+03 4.378794068810637327e+03 3.279202386967257553e+03 1.877766820704589521e-21 -5.251668648662866486e-23 1.825250134217961003e-21 -2.279306355002650086e-23 4.529296650242367051e-01 6.663057769168618805e-01 1.340604199745389633e+05
4.379423850920244149e+03 4.379423850920244149e+03 3.279832169076864375e+03 1.759370222296818528e-21 1.431278789245304916e-23 1.773683010189271594e-21 -1.103665442941399916e-22 4.529296650242367051e-01 6.662991290570838832e-01 1.340809015297833248e+05
4.380053633029850971e+03 4.380053633029850971e+03 3.280461951186471197e+03 -5.704954916234012459e-21 3.057485404261961931e-23 -5.674380062191392546e-21 -2.041296182321438985e-22 4.529296650242367051e-01 6.662924811973058858e-01 1.341013830850276863e+05
4.380683415139456883e+03 4.380683415139456883e+03 3.281091733296077109e+03 -2.469261439710082996e-21 -6.118474110269607841e-23 -2.530446180812778945e-21 -3.044438458018928446e-22 4.529296650242367051e-01 6.662858333375279996e-01 1.341218646402720187e+05
4.381313197249063705e+03 4.381313197249063705e+03 3.281721515405683931e+03 2.084596297366880824e-21 6.322275879794489749e-23 2.147819056164825757e-21 -4.117019343215696261e-22 4.529296650242367051e-01 6.662791854777500022e-01 1.341423461955163802e+05
4.381942979358670527e+03 4.381942979358670527e+03 3.282351297515290753e+03 1.403058885868489634e-21 -3.573719965518872130e-23 1.367321686213300830e-21 -5.263303081056660538e-22 4.529296650242367051e-01 6.662725376179720049e-01 1.341628277507607418e+05
4.382572761468276440e+03 4.382572761468276440e+03 3.282981079624896665e+03 -8.012045672787934456e-21 -8.436811242212890685e-24 -8.020482484030147131e-21 -6.487918843275442576e-22 4.529296650242367051e-01 6.662658884127526937e-01 1.341833128787140595e+05
