# module=highfre322v
# component=selected_time_window
# transition_family=fine
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=6.4623052646217953e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
2.721128706752240396e+04 2.721128706752240396e+04 2.463130044961872045e+00 9.930668749041085664e-22 9.385582054193772730e-27 9.930762604861628198e-22 9.942769779698745120e-22 9.736121016068053009e-05 6.398193543565244834e-01 2.692119987275126623e+05
2.721129311348259580e+04 2.721129311348259580e+04 2.469176005153713049e+00 1.011974251798103001e-21 1.090411847341388481e-26 1.011985155916576440e-21 1.013043703315557740e-21 9.736120721986642038e-05 6.398193520225049502e-01 2.692120600918829441e+05
2.721129915944279128e+04 2.721129915944279128e+04 2.475221965349192033e+00 1.028254615740624038e-21 1.176881158685751485e-26 1.028266384552210807e-21 1.029186323461377909e-21 9.736120427911810820e-05 6.398193496884854170e-01 2.692121214562532259e+05
2.721130520540298312e+04 2.721130520540298312e+04 2.481267925541033037e+00 1.041975519056228293e-21 1.192781187591151253e-26 1.041987446868104266e-21 1.042771791254809239e-21 9.736120133843563420e-05 6.398193473544658838e-01 2.692121828206235077e+05
2.721131125136317496e+04 2.721131125136317496e+04 2.487313885732874041e+00 1.053193252785435729e-21 1.137158525531787271e-26 1.053204624370690991e-21 1.053855824401402512e-21 9.736119839781898482e-05 6.398193450204463506e-01 2.692122441849937895e+05
2.721131729732337044e+04 2.721131729732337044e+04 2.493359845928353025e+00 1.061953403166713260e-21 1.013348476258539325e-26 1.061963536651475817e-21 1.062483455987418374e-21 9.736119545726816006e-05 6.398193426864268174e-01 2.692123055493641295e+05
2.721132334328356228e+04 2.721132334328356228e+04 2.499405806120194029e+00 1.068291297255956420e-21 8.287750608562844481e-27 1.068299585006564994e-21 1.068689474544000759e-21 9.736119251678315993e-05 6.398193403524072842e-01 2.692123669137344114e+05
2.721132938924375412e+04 2.721132938924375412e+04 2.505451766312035033e+00 1.072232345201899929e-21 5.945058512215532394e-27 1.072238290260412132e-21 1.072498761067673871e-21 9.736118957636398443e-05 6.398193380183877510e-01 2.692124282781046932e+05
2.721133543520394960e+04 2.721133543520394960e+04 2.511497726507514017e+00 1.073792284658895475e-21 3.245883235740209870e-27 1.073795530542131219e-21 1.073926528307230899e-21 9.736118690596218869e-05 6.398193356843682178e-01 2.692124896424757899e+05
2.721134148116414144e+04 2.721134148116414144e+04 2.517543686699355021e+00 1.072977331001910106e-21 3.520749250593014599e-28 1.072977683076835163e-21 1.072978466417428577e-21 9.736118819755872490e-05 6.398193333503481295e-01 2.692125510068587027e+05
2.721134752712433328e+04 2.721134752712433328e+04 2.523589646891196026e+00 1.069784237066046839e-21 -2.562844921597821091e-27 1.069781674221125160e-21 1.069650797313224178e-21 9.736118948922252230e-05 6.398193310163281522e-01 2.692126123712415574e+05
2.721135357308452876e+04 2.721135357308452876e+04 2.529635607086675009e+00 1.064200262741541997e-21 -5.324089030464196202e-27 1.064194938652511604e-21 1.063930238590416739e-21 9.736119078095360800e-05 6.398193286823080639e-01 2.692126737356244703e+05
2.721135961904472060e+04 2.721135961904472060e+04 2.535681567278516013e+00 1.056203052620528963e-21 -7.766084960320008388e-27 1.056195286535568569e-21 1.055793876435077737e-21 9.736119207275194135e-05 6.398193263482879756e-01 2.692127351000073832e+05
2.721136566500491244e+04 2.721136566500491244e+04 2.541727527470357018e+00 1.045760421316678292e-21 -9.742403355365669396e-27 1.045750678913322874e-21 1.045208945482298474e-21 9.736119336461759009e-05 6.398193240142678873e-01 2.692127964643902378e+05
2.721137171096510428e+04 2.721137171096510428e+04 2.547773487662198022e+00 1.032830042389166131e-21 -1.113453825909743397e-26 1.032818907850906943e-21 1.032132511947728959e-21 9.736119465655044582e-05 6.398193216802477989e-01 2.692128578287731507e+05
2.721137775692529976e+04 2.721137775692529976e+04 2.553819447857677005e+00 1.017359035893117226e-21 -1.185901309773591240e-26 1.017347176880019408e-21 1.016511054859785614e-21 9.736119594855058984e-05 6.398193193462277106e-01 2.692129191931560636e+05
2.721138380288549160e+04 2.721138380288549160e+04 2.559865408049518010e+00 9.992834475456103454e-22 -1.187238618284020471e-26 9.992715751594275061e-22 9.982799385191687756e-22 9.736119724061802216e-05 6.398193170122077333e-01 2.692129805575389182e+05
2.721138984884568345e+04 2.721138984884568345e+04 2.565911368241359014e+00 9.785276108464401520e-22 -1.117385560549311782e-26 9.785164369908346060e-22 9.773627671256615014e-22 9.736119853275268857e-05 6.398193146781876450e-01 2.692130419219218311e+05
2.721139589480587892e+04 2.721139589480587892e+04 2.571957328436837997e+00 9.550033816187171013e-22 -9.805307322281817725e-27 9.549935763113948585e-22 9.536706110917996050e-22 9.736119982495467038e-05 6.398193123441675567e-01 2.692131032863047440e+05
2.721140194076607077e+04 2.721140194076607077e+04 2.578003288628679002e+00 9.286092316451220427e-22 -7.848803549627232470e-27 9.286013828415724761e-22 9.271010914439062334e-22 9.736120111722387273e-05 6.398193100101474684e-01 2.692131646506875986e+05
2.721140798672626261e+04 2.721140798672626261e+04 2.584049248820520006e+00 8.992291859385093590e-22 -5.421662072237535846e-27 8.992237642764371993e-22 8.975373070058983532e-22 9.736120240956034982e-05 6.398193076761273801e-01 2.692132260150705115e+05
2.721141403268645809e+04 2.721141403268645809e+04 2.590095209015998989e+00 8.667315855286804059e-22 -2.669421507735354520e-27 8.667289161071725820e-22 8.648465852242533740e-22 9.736120370196412876e-05 6.398193053421072918e-01 2.692132873794534244e+05
2.721142007864664993e+04 2.721142007864664993e+04 2.596141169207839994e+00 8.309676537248195512e-22 2.428855975393524283e-28 8.309678966104170738e-22 8.288790356957457574e-22 9.736120499443512823e-05 6.398193030080872035e-01 2.692133487438362790e+05
2.721142612460684177e+04 2.721142612460684177e+04 2.602187129399680998e+00 7.917698409001922459e-22 3.140628633069655046e-27 7.917729815288253608e-22 7.894658798639435628e-22 9.736120628697342955e-05 6.398193006740672262e-01 2.692134101082191337e+05
2.721143217056703361e+04 2.721143217056703361e+04 2.608233089591522003e+00 7.489499188531127955e-22 5.850050294407975951e-27 7.489557689034072397e-22 7.464175285424812762e-22 9.736120757957899207e-05 6.398192983400471379e-01 2.692134714726020466e+05
2.721143821652722909e+04 2.721143821652722909e+04 2.614279049787000986e+00 7.022967912788562665e-22 8.208685575154861669e-27 7.023049999644314465e-22 6.995213731872425661e-22 9.736120887225181578e-05 6.398192960060270496e-01 2.692135328369849594e+05
2.721144426248742093e+04 2.721144426248742093e+04 2.620325009978841990e+00 6.515739779692460640e-22 1.007510349042026147e-26 6.515840530727364678e-22 6.485392524950653755e-22 9.736120908839120515e-05 6.398192936720067392e-01 2.692135942013727617e+05
2.721145030844761277e+04 2.721145030844761277e+04 2.626370970170682995e+00 5.965167436929669950e-22 1.133738797881314995e-26 5.965280810809457978e-22 5.932045517668235549e-22 9.736120761975112202e-05 6.398192913379860958e-01 2.692136555657682475e+05
2.721145635440780825e+04 2.721145635440780825e+04 2.632416930366161978e+00 5.368288199614773673e-22 1.191984900978467385e-26 5.368407398104871821e-22 5.332188879320924219e-22 9.736120615118717698e-05 6.398192890039654523e-01 2.692137169301637914e+05
2.721146240036800009e+04 2.721146240036800009e+04 2.638462890558002982e+00 4.721786406445293383e-22 1.178756051236295012e-26 4.721904282050416700e-22 4.682483292180972527e-22 9.736120468269934293e-05 6.398192866699448089e-01 2.692137782945592771e+05
2.721146844632819193e+04 2.721146844632819193e+04 2.644508850749843987e+00 4.021950853136310100e-22 1.094845491889209937e-26 4.022060337685498791e-22 3.979190981278443479e-22 9.736120321428760633e-05 6.398192843359241655e-01 2.692138396589547629e+05
2.721147449228838741e+04 2.721147449228838741e+04 2.650554810945322970e+00 3.264626540875141351e-22 9.452847511561864909e-27 3.264721069350256941e-22 3.218127082268718296e-22 9.736120174595199427e-05 6.398192820019035221e-01 2.692139010233502486e+05
2.721148053824857925e+04 2.721148053824857925e+04 2.656600771137163974e+00 2.445160388528480811e-22 7.390419367532251935e-27 2.445234292722156304e-22 2.394604956852748903e-22 9.736120027769250675e-05 6.398192796678828786e-01 2.692139623877457343e+05
2.721148658420877109e+04 2.721148658420877109e+04 2.662646731329004979e+00 1.558340715492597979e-22 4.884839816832024725e-27 1.558389563890766381e-22 1.503375265234216848e-22 9.736119880950913023e-05 6.398192773338622352e-01 2.692140237521412200e+05
2.721149263016896657e+04 2.721149263016896657e+04 2.668692691524483962e+00 5.983307011041511434e-23 2.086350848848125652e-27 5.983515646126395791e-23 5.385590542247607745e-23 9.736119734140185114e-05 6.398192749998415918e-01 2.692140851165367640e+05
2.721149867612915841e+04 2.721149867612915841e+04 2.674738651716324966e+00 -4.414032349657564771e-23 -8.372418161744971531e-28 -4.414116073839182502e-23 -5.064241537124904028e-23 9.736119587337069661e-05 6.398192726658209484e-01 2.692141464809322497e+05
2.721150472208935025e+04 2.721150472208935025e+04 2.680784611908165971e+00 -1.568165931539426984e-22 -3.710630892520878592e-27 -1.568203037848352283e-22 -1.638930956338800828e-22 9.736119440541566661e-05 6.398192703318003050e-01 2.692142078453277354e+05
2.721151076804954209e+04 2.721151076804954209e+04 2.686830572100006975e+00 -2.790106456947773681e-22 -6.361519445085653078e-27 -2.790170072142224440e-22 -2.867166768706280365e-22 9.736119293753672051e-05 6.398192679977796615e-01 2.692142692097232211e+05
2.721151681400973757e+04 2.721151681400973757e+04 2.692876532295485958e+00 -4.116281507543825040e-22 -8.630952338227036181e-27 -4.116367817067207260e-22 -4.200248290034432973e-22 9.736119146973392605e-05 6.398192656637590181e-01 2.692143305741187651e+05
2.721152285996992941e+04 2.721152285996992941e+04 2.698922492487326963e+00 -5.556694995191548683e-22 -1.038284765414922027e-26 -5.556798823668090252e-22 -5.648240992945877009e-22 9.736119000200720193e-05 6.398192633297383747e-01 2.692143919385142508e+05
2.721152890593012125e+04 2.721152890593012125e+04 2.704968452679167967e+00 -7.122289259306735493e-22 -1.151215656773542942e-26 -7.122404380872413275e-22 -7.222146236838545732e-22 9.736118853435664301e-05 6.398192609957177313e-01 2.692144533029097365e+05
2.721153495189031673e+04 2.721153495189031673e+04 2.711014412874646951e+00 -8.824845828403926998e-22 -1.195116238482805828e-26 -8.824965340027774638e-22 -8.933794499082324769e-22 9.736118706678216798e-05 6.398192586616970878e-01 2.692145146673052222e+05
2.721154099785050857e+04 2.721154099785050857e+04 2.717060373066487955e+00 -1.067672406695114393e-21 -1.167354103498867182e-26 -1.067684080236149456e-21 -1.079557064855730806e-21 9.736118559928381750e-05 6.398192563276764444e-01 2.692145760317007080e+05
2.721154704381070042e+04 2.721154704381070042e+04 2.723106333258328959e+00 -1.269031531661105293e-21 -1.069593954085637560e-26 -1.269042227600646202e-21 -1.281984468411917770e-21 9.736118413186157800e-05 6.398192539936558010e-01 2.692146373960961937e+05
2.721155308977089589e+04 2.721155308977089589e+04 2.729152293453807943e+00 -1.487700286370961463e-21 -9.076977869163757865e-27 -1.487709363348830579e-21 -1.501789067056502728e-21 9.736118541823639326e-05 6.398192516596348245e-01 2.692146987605007598e+05
2.721155913573108774e+04 2.721155913573108774e+04 2.735198253645648947e+00 -1.724526310663433571e-21 -6.913733489358039210e-27 -1.724533224396922966e-21 -1.739791798326940370e-21 9.736118779724331040e-05 6.398192493256136260e-01 2.692147601249088184e+05
2.721156518169127958e+04 2.721156518169127958e+04 2.741244213837489951e+00 -1.979727652880535247e-21 -4.335920901467736685e-27 -1.979731988801436535e-21 -1.996155825593703063e-21 9.736119017632833075e-05 6.398192469915923164e-01 2.692148214893169352e+05
2.721157122765147142e+04 2.721157122765147142e+04 2.747290174029330956e+00 -2.252292893289611356e-21 -1.498113420678728583e-27 -2.252294391403031939e-21 -2.269764940559993600e-21 9.736119255549148142e-05 6.398192446575711179e-01 2.692148828537249938e+05
2.721157727361166690e+04 2.721157727361166690e+04 2.753336134224809939e+00 -2.538921284886067558e-21 1.429525552990381136e-27 -2.538919855360514737e-21 -2.557125248330067186e-21 9.736119493473280307e-05 6.398192423235499193e-01 2.692149442181331688e+05
2.721158331957185874e+04 2.721158331957185874e+04 2.759382094416650943e+00 -2.832146089189048475e-21 4.271446048918849401e-27 -2.832141817742999712e-21 -2.850419929703805744e-21 9.736119731405220082e-05 6.398192399895287208e-01 2.692150055825412273e+05
2.721158936553205058e+04 2.721158936553205058e+04 2.765428054608491948e+00 -3.117001291253169258e-21 6.857238023792768811e-27 -3.116994434015145455e-21 -3.134053531107003684e-21 9.736119969344972890e-05 6.398192376555075223e-01 2.692150669469493441e+05
2.721159541149224606e+04 2.721159541149224606e+04 2.771474014803970931e+00 -3.365101842019134686e-21 9.031849656910070560e-27 -3.365092810169477915e-21 -3.378516090840366775e-21 9.736120207292540084e-05 6.398192353214863237e-01 2.692151283113574609e+05
2.721160145745243790e+04 2.721160145745243790e+04 2.777519974995811936e+00 -3.524240567825950460e-21 1.066488472109642609e-26 -3.524229902941229439e-21 -3.529613520659837083e-21 9.736120445247917600e-05 6.398192329874651252e-01 2.692151896757655195e+05
2.721160750341262974e+04 2.721160750341262974e+04 2.783565935187652940e+00 -3.500755704570658911e-21 1.165842153106435595e-26 -3.500744046149127661e-21 -3.490281707266802252e-21 9.736120683211108148e-05 6.398192306534439266e-01 2.692152510401736363e+05
2.721161354937282522e+04 2.721161354937282522e+04 2.789611895383131923e+00 -3.132548714397398989e-21 1.195288462165169961e-26 -3.132536761512777327e-21 -3.093052509636502193e-21 9.736120921182110372e-05 6.398192283194227281e-01 2.692153124045817531e+05
2.721161959533301706e+04 2.721161959533301706e+04 2.795657855574972928e+00 -2.159483822640729419e-21 1.153061707248389843e-26 -2.159472292023656875e-21 -2.071097122643984032e-21 9.736121159160925629e-05 6.398192259854015296e-01 2.692153737689898699e+05
2.721162564129320890e+04 2.721162564129320890e+04 2.801703815766813932e+00 -2.362413939558696193e-22 1.041693927305982983e-26 -2.362309770165965726e-22 -7.717643060846739434e-23 9.736121397147555272e-05 6.398192236513803310e-01 2.692154351333979284e+05
2.721163168725340438e+04 2.721163168725340438e+04 2.807749775962292915e+00 2.864885607076853142e-21 8.678630631941143340e-27 2.864894285707485044e-21 3.093628927002173581e-21 9.736121635141993882e-05 6.398192213173591325e-01 2.692154964978060452e+05
2.721163773321359622e+04 2.721163773321359622e+04 2.813795736154133920e+00 6.643982386921049436e-21 6.419925301797603861e-27 6.643988806846351236e-21 6.868010545586900242e-21 9.736121873144246879e-05 6.398192189833378229e-01 2.692155578622141620e+05
2.721164377917378806e+04 2.721164377917378806e+04 2.819841696345974924e+00 9.266087182518063871e-21 3.776261967818201875e-27 9.266090958780032410e-21 9.338016413945540393e-21 9.736122111154310197e-05 6.398192166493166244e-01 2.692156192266222206e+05
2.721164982513397990e+04 2.721164982513397990e+04 2.825887656537815928e+00 8.757253490953207566e-21 9.061625607806911447e-28 8.757254397115767954e-21 8.615249330875711846e-21 9.736122349172190613e-05 6.398192143152954259e-01 2.692156805910303374e+05
2.721165587109417538e+04 2.721165587109417538e+04 2.831933616733294912e+00 5.542252069960321125e-21 -2.018273179318308516e-27 5.542250051687141876e-21 5.301185238735352215e-21 9.736122571225946205e-05 6.398192119812742273e-01 2.692157419554389780e+05
2.721166191705436722e+04 2.721166191705436722e+04 2.837979576925135916e+00 1.834009326448501010e-21 -4.821686828259518209e-27 1.834004504761672773e-21 1.625416709402482059e-21 9.736122429177840613e-05 6.398192096472524737e-01 2.692158033198596677e+05
2.721166796301455906e+04 2.721166796301455906e+04 2.844025537116976921e+00 -9.225746103546258401e-22 -7.335977746878523680e-27 -9.225819463323726388e-22 -1.055765121811994674e-21 9.736122287138614638e-05 6.398192073132307200e-01 2.692158646842803573e+05
2.721167400897475454e+04 2.721167400897475454e+04 2.850071497312455904e+00 -2.529098467914084949e-21 -9.410381600049242702e-27 -2.529107878295685145e-21 -2.598503438987115529e-21 9.736122145108275054e-05 6.398192049792089664e-01 2.692159260487011052e+05
2.721168005493494638e+04 2.721168005493494638e+04 2.856117457504296908e+00 -3.290308010151304793e-21 -1.092051099066446812e-26 -3.290318930662295406e-21 -3.318336194054196661e-21 9.736122003086815086e-05 6.398192026451872128e-01 2.692159874131217948e+05
2.721168610089513822e+04 2.721168610089513822e+04 2.862163417696137913e+00 -3.534612005353445729e-21 -1.177581409578159445e-26 -3.534623781167541306e-21 -3.538781484353115240e-21 9.736121861074242866e-05 6.398192003111653481e-01 2.692160487775424845e+05
2.721169214685533370e+04 2.721169214685533370e+04 2.868209377891616896e+00 -3.491042450019137889e-21 -1.192500442398951321e-26 -3.491054375023561709e-21 -3.482416480916232906e-21 9.736121719070550261e-05 6.398191979771435944e-01 2.692161101419632323e+05
2.721169819281552554e+04 2.721169819281552554e+04 2.874255338083457900e+00 -3.298210028012623295e-21 -1.135913609973356997e-26 -3.298221387148722880e-21 -3.283224145920039665e-21 9.736121577075739983e-05 6.398191956431218408e-01 2.692161715063839220e+05
2.721170423877571739e+04 2.721170423877571739e+04 2.880301298275298905e+00 -3.035167725366344451e-21 -1.011214028953196348e-26 -3.035177837506633870e-21 -3.017427160946723083e-21 9.736121435089816097e-05 6.398191933091000871e-01 2.692162328708046116e+05
2.721171028473591286e+04 2.721171028473591286e+04 2.886347258470777888e+00 -2.745644038115397512e-21 -8.258790577591028113e-27 -2.745652296905975059e-21 -2.727120525458816275e-21 9.736121293112773181e-05 6.398191909750783335e-01 2.692162942352253012e+05
2.721171633069610471e+04 2.721171633069610471e+04 2.892393218662618892e+00 -2.453230382410998298e-21 -5.910219336131512032e-27 -2.453236292630334568e-21 -2.434973175988461185e-21 9.736121151144613948e-05 6.398191886410565798e-01 2.692163555996459909e+05
