# module=highfre644v
# component=frequency_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3812334869975658e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.107031759068457859e+03 1.107031759068457859e+03 7.440077225078312040e+00 2.200505075805069421e-20 6.801772829685370124e-24 2.201185253088038035e-20 -6.196764929507212076e-21 4.965880472910835786e-01 7.160388651510352087e-01 3.642364349870131264e+04
1.107033696336319963e+03 1.107033696336319963e+03 7.442014492940415948e+00 1.404842393116058097e-20 -2.735886527914197704e-24 1.404568804463266553e-20 -7.603926957903980223e-21 4.965818276131943598e-01 7.160388490742100043e-01 3.642369258723196981e+04
1.107035633604182294e+03 1.107035633604182294e+03 7.443951760802747231e+00 4.258080878270969406e-21 -1.226157448348782327e-23 4.245819303787481571e-21 -7.903330932089756432e-21 4.965756338648794066e-01 7.160388329973847998e-01 3.642374167576262698e+04
1.107037570872044626e+03 1.107037570872044626e+03 7.445889028665078513e+00 -2.406062909095930929e-21 -2.173445836932580957e-23 -2.427797367465256636e-21 -7.624445733383604761e-21 4.965694660469489041e-01 7.160388169205595954e-01 3.642379076429328416e+04
1.107039508139906957e+03 1.107039508139906957e+03 7.447826296527409795e+00 -5.808336638575976108e-21 -3.111393298640384546e-23 -5.839450571562380130e-21 -7.068655002183861233e-21 4.965633241602140369e-01 7.160388008437343910e-01 3.642383985282394860e+04
1.107041445407769061e+03 1.107041445407769061e+03 7.449763564389513704e+00 -7.161056078535855256e-21 -4.035979465013787617e-23 -7.201415873185993479e-21 -6.398921455203616126e-21 4.965572082054879322e-01 7.160387847669091865e-01 3.642388894135459850e+04
1.107043382675631392e+03 1.107043382675631392e+03 7.451700832251844986e+00 -7.430384151517202689e-21 -4.943241350575414496e-23 -7.479816565022956240e-21 -5.700757094806613119e-21 4.965511181835838284e-01 7.160387686900839821e-01 3.642393802988525567e+04
1.107045319943493723e+03 1.107045319943493723e+03 7.453638100114176268e+00 -7.174645540758574553e-21 -5.829290337917234045e-23 -7.232938444137746141e-21 -5.017577105670264706e-21 4.965450540953187386e-01 7.160387526132587777e-01 3.642398711841591285e+04
1.107047257211356055e+03 1.107047257211356055e+03 7.455575367976507550e+00 -6.685716083591142183e-21 -6.690328844033958652e-23 -6.752619372031481982e-21 -4.370157206238136176e-21 4.965390159415105087e-01 7.160387365364334622e-01 3.642403620694657729e+04
1.107049194479218386e+03 1.107049194479218386e+03 7.457512635838838833e+00 -6.110520001463492995e-21 -7.522666595559781033e-23 -6.185746667419091075e-21 -3.767181999754747907e-21 4.965330037229787608e-01 7.160387204596082578e-01 3.642408529547723447e+04
1.107051131747080490e+03 1.107051131747080490e+03 7.459449903700942741e+00 -5.521273336296932205e-21 -8.322736443502431413e-23 -5.604500700731956402e-21 -3.210958521513173659e-21 4.965270174405453929e-01 7.160387043827830533e-01 3.642413438400788436e+04
1.107053069014942821e+03 1.107053069014942821e+03 7.461387171563274023e+00 -4.952209971198266696e-21 -9.087109650651486304e-23 -5.043081067704781242e-21 -2.700521415490296212e-21 4.965210570950323032e-01 7.160386883059578489e-01 3.642418347253854154e+04
1.107055006282805152e+03 1.107055006282805152e+03 7.463324439425605306e+00 -4.418296024101245565e-21 -9.812510583505661826e-23 -4.516421129936302136e-21 -2.233324181565090645e-21 4.965151226872647761e-01 7.160386722291326445e-01 3.642423256106920599e+04
1.107056943550667484e+03 1.107056943550667484e+03 7.465261707287936588e+00 -3.924765105855685481e-21 -1.049583074931918558e-22 -4.029723413348877090e-21 -1.806157493088580575e-21 4.965092142180692614e-01 7.160386561523074400e-01 3.642428164959986316e+04
1.107058880818529587e+03 1.107058880818529587e+03 7.467198975150040496e+00 -3.472015109949016857e-21 -1.113414211536897174e-22 -3.583356531102706410e-21 -1.415641436423211254e-21 4.965033316882748182e-01 7.160386400754822356e-01 3.642433073813051305e+04
