# module=highfre644
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3809271737277893e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.103444384494251381e+03 1.103444384494251381e+03 3.685785810739844237e+00 -8.150095753875898827e-21 -1.058245196297923516e-22 -8.255920273505690897e-21 2.015444947033586040e-21 4.997085288509544587e-01 5.482981347684222628e-01 3.639914893680444948e+04
1.103445971563676494e+03 1.103445971563676494e+03 3.687372880164957678e+00 -7.664986477856702415e-21 -1.111132154449434800e-22 -7.776099693301646059e-21 2.072324349197411182e-21 4.997092254432515812e-01 5.482981186470122781e-01 3.639921807681310747e+04
1.103447558633101607e+03 1.103447558633101607e+03 3.688959949590071119e+00 -7.048464909352925578e-21 -1.160819826176715525e-22 -7.164546891970596378e-21 2.124111421158326740e-21 4.997099438242097458e-01 5.482981025256021823e-01 3.639928721682177274e+04
1.103449145702526721e+03 1.103449145702526721e+03 3.690547019015184560e+00 -6.369804614858213433e-21 -1.207165133124651417e-22 -6.490521128170678457e-21 2.170980312288008645e-21 4.997106839938852962e-01 5.482980864041921976e-01 3.639935635683043802e+04
1.103450732771951834e+03 1.103450732771951834e+03 3.692134088440298001e+00 -5.672165315543707316e-21 -1.250034620051339592e-22 -5.797168777548841204e-21 2.213086155372889245e-21 4.997114459523342989e-01 5.482980702827821018e-01 3.639942549683910329e+04
1.103452319841376948e+03 1.103452319841376948e+03 3.693721157865411442e+00 -4.981824665295221791e-21 -1.289304839065784980e-22 -5.110755149201800524e-21 2.250566311806668110e-21 4.997122296996131530e-01 5.482980541613721170e-01 3.639949463684776856e+04
1.103453906910802061e+03 1.103453906910802061e+03 3.695308227290524883e+00 -4.314269315043171758e-21 -1.324862705118171231e-22 -4.446755585554988975e-21 2.283541456782823449e-21 4.997130352357780914e-01 5.482980380399620213e-01 3.639956377685643383e+04
1.103455493980227175e+03 1.103455493980227175e+03 3.696895296715638324e+00 -3.678141552496218914e-21 -1.356605821623746201e-22 -3.813802134658593440e-21 2.312116518785255907e-21 4.997138625608854579e-01 5.482980219185520365e-01 3.639963291686509911e+04
1.103457081049652288e+03 1.103457081049652288e+03 3.698482366140751765e+00 -3.077776088403845794e-21 -1.384442775321358491e-22 -3.216220365935981573e-21 2.336381485697587258e-21 4.997147116749913187e-01 5.482980057971419408e-01 3.639970205687376438e+04
1.103458668119077402e+03 1.103458668119077402e+03 3.700069435565865206e+00 -2.514825749870178856e-21 -1.408293399508136606e-22 -2.655655089820992423e-21 2.356412087887991517e-21 4.997155825781524063e-01 5.482979896757319560e-01 3.639977119688242965e+04
1.103460255188502515e+03 1.103460255188502515e+03 3.701656504990978647e+00 -1.989302360050621339e-21 -1.428089004910632090e-22 -2.132111260541684596e-21 2.372270367082182793e-21 4.997164752704245649e-01 5.482979735543218602e-01 3.639984033689108765e+04
1.103461842257927628e+03 1.103461842257927628e+03 3.703243574416092088e+00 -1.500242707761536752e-21 -1.443772577480490602e-22 -1.644619965509585836e-21 2.384005138238250486e-21 4.997173897518643604e-01 5.482979574329118755e-01 3.639990947689975292e+04
1.103463429327352742e+03 1.103463429327352742e+03 3.704830643841205529e+00 -1.046133806126115686e-21 -1.455298942609694056e-22 -1.191663700387085021e-21 2.391652350290148762e-21 4.997183260225281920e-01 5.482979413115017797e-01 3.639997861690841819e+04
