# module=highfre322
# component=frequency_window
# transition_family=fine
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=1.4121429464253092e+01
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
3.369663252720084529e+03 3.369663252720084529e+03 -1.409966396002300826e+01 5.602634469073993792e-21 -0.000000000000000000e+00 5.602634469073993792e-21 5.602550760433759131e-21 0.000000000000000000e+00 6.398496187946575153e-01 7.284083063768660941e+04
3.369666201206901860e+03 3.369666201206901860e+03 -1.409671547320567697e+01 1.231160985802943309e-20 0.000000000000000000e+00 1.231160985802943309e-20 1.231153246744229063e-20 0.000000000000000000e+00 6.398496096420729362e-01 7.284089602646659478e+04
3.369669149693718737e+03 3.369669149693718737e+03 -1.409376698638880043e+01 1.595057754019564605e-20 0.000000000000000000e+00 1.595057754019564605e-20 1.595056938920611351e-20 0.000000000000000000e+00 6.398496004894882461e-01 7.284096141524658015e+04
3.369672098180536068e+03 3.369672098180536068e+03 -1.409081849957146915e+01 1.333146820462054517e-20 0.000000000000000000e+00 1.333146820462054517e-20 1.333154040651513838e-20 0.000000000000000000e+00 6.398495913369035559e-01 7.284102680402656551e+04
3.369675046667353399e+03 3.369675046667353399e+03 -1.408787001275413786e+01 6.815105507996004486e-21 0.000000000000000000e+00 6.815105507996004486e-21 6.815199274153346366e-21 0.000000000000000000e+00 6.398495821843188658e-01 7.284109219280655088e+04
3.369677995154170731e+03 3.369677995154170731e+03 -1.408492152593680657e+01 7.260239052653802350e-22 0.000000000000000000e+00 7.260239052653802350e-22 7.260938948937162031e-22 0.000000000000000000e+00 6.398495730317341756e-01 7.284115758158653625e+04
3.369680943640988062e+03 3.369680943640988062e+03 -1.408197303911947529e+01 -3.175717063255449468e-21 0.000000000000000000e+00 -3.175717063255449468e-21 -3.175677669278940886e-21 0.000000000000000000e+00 6.398495638791494855e-01 7.284122297036652162e+04
3.369683892127804938e+03 3.369683892127804938e+03 -1.407902455230259875e+01 -5.143460216298755756e-21 -0.000000000000000000e+00 -5.143460216298755756e-21 -5.143442778731203387e-21 0.000000000000000000e+00 6.398495547265649064e-01 7.284128835914650699e+04
3.369686840614622270e+03 3.369686840614622270e+03 -1.407607606548526746e+01 -5.879577221390876223e-21 -0.000000000000000000e+00 -5.879577221390876223e-21 -5.879572676119696140e-21 0.000000000000000000e+00 6.398495455739802162e-01 7.284135374792649236e+04
3.369689789101439601e+03 3.369689789101439601e+03 -1.407312757866793618e+01 -5.932717017406840911e-21 -0.000000000000000000e+00 -5.932717017406840911e-21 -5.932719295687921812e-21 0.000000000000000000e+00 6.398495364213955261e-01 7.284141913670647773e+04
3.369692737588256932e+03 3.369692737588256932e+03 -1.407017909185060489e+01 -5.637976680204172658e-21 -0.000000000000000000e+00 -5.637976680204172658e-21 -5.637982251207187552e-21 0.000000000000000000e+00 6.398495272688108360e-01 7.284148452548646310e+04
3.369695686075074263e+03 3.369695686075074263e+03 -1.406723060503327360e+01 -5.182338801539140782e-21 -0.000000000000000000e+00 -5.182338801539140782e-21 -5.182345727117678243e-21 0.000000000000000000e+00 6.398495181162261458e-01 7.284154991426646302e+04
3.369698634561891140e+03 3.369698634561891140e+03 -1.406428211821639707e+01 -4.665952705138509861e-21 -0.000000000000000000e+00 -4.665952705138509861e-21 -4.665959955398048902e-21 0.000000000000000000e+00 6.398495089636414557e-01 7.284161530304643384e+04
3.369701583048708471e+03 3.369701583048708471e+03 -1.406133363139906578e+01 -4.140946694963032441e-21 -0.000000000000000000e+00 -4.140946694963032441e-21 -4.140953740938387834e-21 0.000000000000000000e+00 6.398494998110568766e-01 7.284168069182641921e+04
3.369704531535525803e+03 3.369704531535525803e+03 -1.405838514458173449e+01 -3.633439055680248453e-21 -0.000000000000000000e+00 -3.633439055680248453e-21 -3.633445641023567852e-21 0.000000000000000000e+00 6.398494906584721864e-01 7.284174608060640458e+04
3.369707480022343134e+03 3.369707480022343134e+03 -1.405543665776440321e+01 -3.155575625040296495e-21 -0.000000000000000000e+00 -3.155575625040296495e-21 -3.155581640928725987e-21 0.000000000000000000e+00 6.398494815058874963e-01 7.284181146938640450e+04
3.369710428509160010e+03 3.369710428509160010e+03 -1.405248817094752667e+01 -2.712054088128024792e-21 -0.000000000000000000e+00 -2.712054088128024792e-21 -2.712059504037005290e-21 0.000000000000000000e+00 6.398494723533028061e-01 7.284187685816637531e+04
3.369713376995977342e+03 3.369713376995977342e+03 -1.404953968413019538e+01 -2.303664430332374035e-21 -0.000000000000000000e+00 -2.303664430332374035e-21 -2.303669257115422049e-21 0.000000000000000000e+00 6.398494632007181160e-01 7.284194224694636068e+04
3.369716325482794673e+03 3.369716325482794673e+03 -1.404659119731286410e+01 -1.929216853512628260e-21 -0.000000000000000000e+00 -1.929216853512628260e-21 -1.929221122352310387e-21 0.000000000000000000e+00 6.398494540481334258e-01 7.284200763572634605e+04
3.369719273969612004e+03 3.369719273969612004e+03 -1.404364271049553281e+01 -1.586592624294371911e-21 -0.000000000000000000e+00 -1.586592624294371911e-21 -1.586596375253556160e-21 0.000000000000000000e+00 6.398494448955488467e-01 7.284207302450634597e+04
3.369722222456429336e+03 3.369722222456429336e+03 -1.404069422367820152e+01 -1.273313720592110949e-21 -0.000000000000000000e+00 -1.273313720592110949e-21 -1.273316996525646850e-21 0.000000000000000000e+00 6.398494357429641566e-01 7.284213841328633134e+04
3.369725170943246212e+03 3.369725170943246212e+03 -1.403774573686132499e+01 -9.868463869425413033e-22 -0.000000000000000000e+00 -9.868463869425413033e-22 -9.868492301616088631e-22 0.000000000000000000e+00 6.398494265903794664e-01 7.284220380206630216e+04
3.369728119430063543e+03 3.369728119430063543e+03 -1.403479725004399370e+01 -7.247568393524384451e-22 -0.000000000000000000e+00 -7.247568393524384451e-22 -7.247592901708907388e-22 0.000000000000000000e+00 6.398494174377947763e-01 7.284226919084628753e+04
3.369731067916880875e+03 3.369731067916880875e+03 -1.403184876322666241e+01 -4.847848409139183707e-22 -0.000000000000000000e+00 -4.847848409139183707e-22 -4.847869368293341868e-22 0.000000000000000000e+00 6.398494082852100862e-01 7.284233457962628745e+04
3.369734016403698206e+03 3.369734016403698206e+03 -1.402890027640933113e+01 -2.648720248673526985e-22 -0.000000000000000000e+00 -2.648720248673526985e-22 -2.648738000907693510e-22 0.000000000000000000e+00 6.398493991326253960e-01 7.284239996840627282e+04
3.369736964890515537e+03 3.369736964890515537e+03 -1.402595178959199984e+01 -6.316579480411319930e-23 0.000000000000000000e+00 -6.316579480411319930e-23 -6.316728067788606357e-23 0.000000000000000000e+00 6.398493899800408169e-01 7.284246535718625819e+04
3.369739913377332414e+03 3.369739913377332414e+03 -1.402300330277512330e+01 1.219894013241321244e-22 0.000000000000000000e+00 1.219894013241321244e-22 1.219881763414416729e-22 0.000000000000000000e+00 6.398493808274561268e-01 7.284253074596622901e+04
3.369742861864149745e+03 3.369742861864149745e+03 -1.402005481595779202e+01 2.920667643389335633e-22 0.000000000000000000e+00 2.920667643389335633e-22 2.920657743326972005e-22 0.000000000000000000e+00 6.398493716748714366e-01 7.284259613474622893e+04
3.369745810350967076e+03 3.369745810350967076e+03 -1.401710632914046073e+01 4.483740844818744312e-22 0.000000000000000000e+00 4.483740844818744312e-22 4.483733059198813746e-22 0.000000000000000000e+00 6.398493625222867465e-01 7.284266152352621430e+04
3.369748758837784408e+03 3.369748758837784408e+03 -1.401415784232312944e+01 5.920709044241061702e-22 0.000000000000000000e+00 5.920709044241061702e-22 5.920703157399283193e-22 0.000000000000000000e+00 6.398493533697020563e-01 7.284272691230619967e+04
3.369751707324601739e+03 3.369751707324601739e+03 -1.401120935550579816e+01 7.241848497425589818e-22 0.000000000000000000e+00 7.241848497425589818e-22 7.241844311842095946e-22 0.000000000000000000e+00 6.398493442171173662e-01 7.284279230108618503e+04
3.369754655811418615e+03 3.369754655811418615e+03 -1.400826086868892162e+01 8.456266306032297605e-22 -0.000000000000000000e+00 8.456266306032297605e-22 8.456263639591308934e-22 0.000000000000000000e+00 6.398493350645327871e-01 7.284285768986617040e+04
3.369757604298235947e+03 3.369757604298235947e+03 -1.400531238187159033e+01 9.572035309680782076e-22 -0.000000000000000000e+00 9.572035309680782076e-22 9.572033993501207882e-22 0.000000000000000000e+00 6.398493259119480969e-01 7.284292307864615577e+04
3.369760552785053278e+03 3.369760552785053278e+03 -1.400236389505425905e+01 1.059631373947050382e-21 -0.000000000000000000e+00 1.059631373947050382e-21 1.059631361572160369e-21 0.000000000000000000e+00 6.398493167593634068e-01 7.284298846742614114e+04
3.369763501271870609e+03 3.369763501271870609e+03 -1.399941540823692776e+01 1.153545222170269815e-21 -0.000000000000000000e+00 1.153545222170269815e-21 1.153545133429873417e-21 0.000000000000000000e+00 6.398493076067570673e-01 7.284305385633771948e+04
3.369766449758687486e+03 3.369766449758687486e+03 -1.399646692142005122e+01 1.239508018827307524e-21 -0.000000000000000000e+00 1.239508018827307524e-21 1.239507849774225989e-21 0.000000000000000000e+00 6.398492984541479522e-01 7.284311924526588700e+04
3.369769398245504817e+03 3.369769398245504817e+03 -1.399351843460271994e+01 1.318019130957913554e-21 -0.000000000000000000e+00 1.318019130957913554e-21 1.318018900000568221e-21 0.000000000000000000e+00 6.398492893015388372e-01 7.284318463419406908e+04
3.369772346732322148e+03 3.369772346732322148e+03 -1.399056994778538865e+01 1.389521149795683316e-21 -0.000000000000000000e+00 1.389521149795683316e-21 1.389520873143048165e-21 0.000000000000000000e+00 6.398492801489298332e-01 7.284325002312223660e+04
3.369775295219139480e+03 3.369775295219139480e+03 -1.398762146096805736e+01 1.454405880771031864e-21 -0.000000000000000000e+00 1.454405880771031864e-21 1.454405572672945570e-21 0.000000000000000000e+00 6.398492709963207181e-01 7.284331541205041867e+04
3.369778243705956811e+03 3.369778243705956811e+03 -1.398467297415072608e+01 1.513019542358437121e-21 -0.000000000000000000e+00 1.513019542358437121e-21 1.513019215452749287e-21 0.000000000000000000e+00 6.398492618437116031e-01 7.284338080097860075e+04
3.369781192192773688e+03 3.369781192192773688e+03 -1.398172448733384954e+01 1.565667251220157436e-21 -0.000000000000000000e+00 1.565667251220157436e-21 1.565666916679419760e-21 0.000000000000000000e+00 6.398492526911025990e-01 7.284344618990676827e+04
3.369784140679591019e+03 3.369784140679591019e+03 -1.397877600051651825e+01 1.612616882566292295e-21 -0.000000000000000000e+00 1.612616882566292295e-21 1.612616550333915193e-21 0.000000000000000000e+00 6.398492435384934840e-01 7.284351157883493579e+04
3.369787089166408350e+03 3.369787089166408350e+03 -1.397582751369918697e+01 1.654102382764700411e-21 -0.000000000000000000e+00 1.654102382764700411e-21 1.654102061670087897e-21 0.000000000000000000e+00 6.398492343858843689e-01 7.284357696776311786e+04
3.369790037653225681e+03 3.369790037653225681e+03 -1.397287902688185568e+01 1.690326600267686825e-21 -0.000000000000000000e+00 1.690326600267686825e-21 1.690326298187302178e-21 0.000000000000000000e+00 6.398492252332752539e-01 7.284364235669129994e+04
3.369792986140043013e+03 3.369792986140043013e+03 -1.396993054006452439e+01 1.721463690961973250e-21 -0.000000000000000000e+00 1.721463690961973250e-21 1.721463414948921190e-21 0.000000000000000000e+00 6.398492160806662499e-01 7.284370774561946746e+04
3.369795934626859889e+03 3.369795934626859889e+03 -1.396698205324764785e+01 1.747661145149271045e-21 -0.000000000000000000e+00 1.747661145149271045e-21 1.747660901508930165e-21 0.000000000000000000e+00 6.398492069280571348e-01 7.284377313454763498e+04
3.369798883113677221e+03 3.369798883113677221e+03 -1.396403356643031657e+01 1.769041475587440337e-21 -0.000000000000000000e+00 1.769041475587440337e-21 1.769041269967837931e-21 0.000000000000000000e+00 6.398491977754480198e-01 7.284383852347581706e+04
3.369801831600494552e+03 3.369801831600494552e+03 -1.396108507961298528e+01 1.785703599155694054e-21 -0.000000000000000000e+00 1.785703599155694054e-21 1.785703436628391601e-21 0.000000000000000000e+00 6.398491886228390157e-01 7.284390391240399913e+04
3.369804780087311883e+03 3.369804780087311883e+03 -1.395813659279565400e+01 1.797723938508836060e-21 -0.000000000000000000e+00 1.797723938508836060e-21 1.797723823638023465e-21 0.000000000000000000e+00 6.398491794702299007e-01 7.284396930133216665e+04
3.369807728574129214e+03 3.369807728574129214e+03 -1.395518810597832271e+01 1.805157264514028619e-21 0.000000000000000000e+00 1.805157264514028619e-21 1.805157201389442192e-21 0.000000000000000000e+00 6.398491703176207857e-01 7.284403469026034873e+04
3.369810677060946091e+03 3.369810677060946091e+03 -1.395223961916144617e+01 1.808037295263690506e-21 0.000000000000000000e+00 1.808037295263690506e-21 1.808037287562441712e-21 0.000000000000000000e+00 6.398491611650116706e-01 7.284410007918851625e+04
3.369813625547763422e+03 3.369813625547763422e+03 -1.394929113234411489e+01 1.806377062879631850e-21 0.000000000000000000e+00 1.806377062879631850e-21 1.806377113897018796e-21 0.000000000000000000e+00 6.398491520124026666e-01 7.284416546811669832e+04
3.369816574034580754e+03 3.369816574034580754e+03 -1.394634264552678360e+01 1.800169054867707428e-21 0.000000000000000000e+00 1.800169054867707428e-21 1.800169167545607664e-21 0.000000000000000000e+00 6.398491428597935515e-01 7.284423085704486584e+04
3.369819522521398085e+03 3.369819522521398085e+03 -1.394339415870945231e+01 1.789385132660840255e-21 0.000000000000000000e+00 1.789385132660840255e-21 1.789385309619136533e-21 0.000000000000000000e+00 6.398491337071844365e-01 7.284429624597304792e+04
3.369822471008215416e+03 3.369822471008215416e+03 -1.394044567189212103e+01 1.773976225850712994e-21 0.000000000000000000e+00 1.773976225850712994e-21 1.773976469397707585e-21 0.000000000000000000e+00 6.398491245545754325e-01 7.284436163490122999e+04
3.369825419495032293e+03 3.369825419495032293e+03 -1.393749718507524449e+01 1.753871796421488390e-21 -0.000000000000000000e+00 1.753871796421488390e-21 1.753872108562587070e-21 0.000000000000000000e+00 6.398491154019663174e-01 7.284442702382939751e+04
