preset,alpha,snr_model,detector_curve_kind,scan_low_hz,detector_curve_extrapolated,snr_ref,rho2_ref,transition_freq_obs_mhz,peak_overlap_abs,max_h_axion_ref,time_samples,nyquist_hz,df_hz,runtime_s,status,message
211,0.148484848485,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,6.9508508363878621e-16,4.8314327349713844e-31,3.7272807285213788e-02,1.5972694687209296e-05,8.8513468672840488e-29,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.830,ok,
211,0.150505050505,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,5.9836449625803968e-16,3.5804007038213760e-31,4.0420874561135453e-02,1.5810120265030650e-05,9.7614265089991360e-29,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.811,ok,
211,0.152525252525,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.3519932355933476e-16,5.5318721802768642e-32,4.3787462574027596e-02,1.5649774338121047e-05,1.0749785240426427e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.292,ok,
211,0.154545454545,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,7.6581072480522638e-16,5.8646606622670614e-31,4.7384541236211691e-02,1.5491653263009277e-05,1.1822482991249256e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.684,ok,
211,0.156565656566,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,5.6829738255059277e-16,3.2296191501385480e-31,5.1224565629470489e-02,1.5335681287899015e-05,1.2984548407230369e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,11.602,ok,
211,0.158585858586,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.2301765063176500e-15,1.5133342366958990e-30,5.5320488931496464e-02,1.5181804392705184e-05,1.4243023358097012e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,11.515,ok,
211,0.160606060606,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.6911247449028511e-16,2.2006651372239839e-31,5.9685775532469482e-02,1.5030015787768184e-05,1.5603494031516512e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.614,ok,
211,0.162626262626,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,6.3306176251347035e-16,4.0076719515666149e-31,6.4334414307832988e-02,1.4880271083374217e-05,1.7072392503291138e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.598,ok,
211,0.164646464646,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.3123711417977876e-15,1.7223180138236286e-30,6.9280932064234066e-02,1.4732617212327946e-05,1.8658365709681429e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.400,ok,
211,0.166666666667,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.3223313398538855e-15,1.7485601723597719e-30,7.4540407157457245e-02,1.4586926630450909e-05,2.0367007925193550e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.158,ok,
211,0.168686868687,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.5830784801007824e-16,6.6722944343597671e-32,8.0128483282937299e-02,1.4443128063151580e-05,2.2206061476977001e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.594,ok,
211,0.170707070707,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,3.2037485918624232e-15,1.0264005039860459e-29,8.6061383428320593e-02,1.4301325618825524e-05,2.4185319983433713e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.692,ok,
211,0.172727272727,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,3.4508994313884124e-15,1.1908706885556867e-29,9.2355924006210344e-02,1.4161253141616100e-05,2.6312570219426828e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.692,ok,
211,0.174747474747,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.6425039344067152e-15,2.1552842780981830e-29,9.9029529148960752e-02,1.4023079310773472e-05,2.8595691872824682e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.679,ok,
211,0.176767676768,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.2759349719555985e-15,1.6280100526593339e-30,1.0610024517897478e-01,1.3887013286281107e-05,3.1044119027947358e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,12.074,ok,
211,0.178787878788,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.3858953898114610e-15,1.9207060315006616e-30,1.1358675524573078e-01,1.3752177864423722e-05,3.3658551161362684e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,10.348,ok,
211,0.180808080808,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.0988376259154009e-15,1.2074441281273945e-30,1.2150839413714308e-01,1.3619798761571899e-05,3.6470668944624813e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.392,ok,
211,0.182828282828,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,7.2583606239248186e-15,5.2683798946942291e-29,1.2988516325589611e-01,1.3488737927795304e-05,3.9488189490984787e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.733,ok,
211,0.184848484848,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,9.5288842010921215e-15,9.0799634117823039e-29,1.3873774577011252e-01,1.3359304719014111e-05,4.2705828723733284e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,11.727,ok,
211,0.186868686869,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.0457262913559701e-14,1.0935434764331114e-28,1.4808752193016481e-01,1.3231667023566729e-05,4.6132561187147249e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.201,ok,
211,0.188888888889,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,5.6719876474429757e-15,3.2171443872745707e-29,1.5795658456450143e-01,1.3105695403875262e-05,4.9802097687330307e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.554,ok,
211,0.190909090909,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,7.5636871355945055e-15,5.7209363085157816e-29,1.6836775473225568e-01,1.2980387335152566e-05,5.3717091988763050e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.450,ok,
211,0.192929292929,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.6741321834908876e-14,2.8027185677999675e-28,1.7934459755779433e-01,1.2858535024500636e-05,5.7880369584450778e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,10.203,ok,
211,0.194949494949,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,8.1923853089763416e-15,6.7115177050731380e-29,1.9091143823082457e-01,1.2737654895989027e-05,6.2318553088230865e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,10.188,ok,
211,0.19696969697,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.0115136575317005e-14,4.0461871944365587e-28,2.0309337817498477e-01,1.2618560832126665e-05,6.7038984178067903e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,10.084,ok,
211,0.19898989899,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.2058733486439270e-14,4.8658772302575722e-28,2.1591631138784403e-01,1.2500513100137359e-05,7.2060356847834584e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.241,ok,
211,0.20101010101,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.6184961021036585e-14,2.6195296325247358e-28,2.2940694095816103e-01,1.2383761768717321e-05,7.7406413963148415e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.421,ok,
211,0.20303030303,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.8227938783386135e-14,3.3225775229087245e-28,2.4359279573934062e-01,1.2263239763984396e-05,8.2854805227171123e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.885,ok,
211,0.205050505051,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,6.5005929928962961e-15,4.2257709259292420e-29,2.5850224720366061e-01,1.2155423946968647e-05,8.9069124619843740e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.517,ok,
211,0.207070707071,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,9.4618791392457362e-15,8.9527156845693620e-29,2.7416452646439565e-01,1.2041156651280193e-05,9.5446721456503615e-28,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.913,ok,
211,0.209090909091,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.5756944804486422e-14,6.6342020566136015e-28,2.9060974147052199e-01,1.1925106704566454e-05,1.0222731804011572e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,7.653,ok,
211,0.211111111111,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.2183597994415119e-14,1.4844006008951613e-28,3.0786889436112874e-01,1.1811768291460869e-05,1.0939374087668594e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,12.258,ok,
211,0.213131313131,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.2389034521622728e-14,1.5348817637795971e-28,3.2597389900411006e-01,1.1704145203401396e-05,1.1696939415695437e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.968,ok,
211,0.215151515152,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.4047273203469869e-14,5.7827134852231999e-28,3.4495759869924464e-01,1.1602632578466420e-05,1.2494695298153271e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.865,ok,
211,0.217171717172,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.3683091038636629e-14,1.8722698037161803e-28,3.6485378404507957e-01,1.1503142972742183e-05,1.3347275563521643e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.562,ok,
211,0.219191919192,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.5498768348457089e-14,2.4021182031913529e-28,3.8569721098658316e-01,1.1393850046324475e-05,1.4238637560285677e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,12.741,ok,
211,0.221212121212,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.6310271751548567e-14,2.6602496460936314e-28,4.0752361902601619e-01,1.1277650139187827e-05,1.5170784167910122e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.210,ok,
211,0.223232323232,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.6903311223124400e-14,2.8572193030580329e-28,4.3036974960696711e-01,1.1195423899732197e-05,1.6173624006098068e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.305,ok,
211,0.225252525253,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.0593214160224179e-14,1.1221618624437406e-28,4.5427336467038115e-01,1.1055123476245162e-05,1.7238492949241025e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,7.941,ok,
211,0.227272727273,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.2484087085076688e-14,1.5585243034777856e-28,4.7927326537380843e-01,1.0996177225065558e-05,1.8348944011913431e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,11.022,ok,
211,0.229292929293,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.0332631052716305e-14,1.0676326447155725e-28,5.0540931098732444e-01,1.0863232783910933e-05,1.9527367941802201e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.485,ok,
211,0.231313131313,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,5.1443464693444084e-15,2.6464300596656279e-29,5.3272243795852181e-01,1.0787399863058934e-05,2.0750875828281526e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.444,ok,
211,0.233333333333,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.6357091661202510e-15,2.1489799472851315e-29,5.6125467914773908e-01,1.0701159368441788e-05,2.2060055137166066e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.461,ok,
211,0.235353535354,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.6297585042228079e-15,2.1434663807423413e-29,5.9104918322826316e-01,1.0537256411552290e-05,2.3404370148452711e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,8.952,ok,
211,0.237373737374,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,3.5044404442859319e-15,1.2281102827546981e-29,6.2215023426788663e-01,1.0486329906313296e-05,2.4846578760687026e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,9.891,ok,
211,0.239393939394,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,3.0223244556776845e-15,9.1344451153874125e-30,6.5460327146666331e-01,1.0427725746629746e-05,2.6320180648088600e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,12.001,ok,
211,0.241414141414,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.9156105903591624e-15,8.5007851146145029e-30,6.8845490907894269e-01,1.0298323237773995e-05,2.7947806589023995e-27,131986,5.1154015045677716e-03,1.9378576154167002e-08,7.676,ok,
211,0.243434343434,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.9064844185588515e-15,8.4476516753253862e-30,7.2375295649511273e-01,1.0096890417892650e-05,2.9563462201093669e-27,137041,5.3113203938778466e-03,1.9378581570033225e-08,10.809,ok,
211,0.245454545455,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,3.6210626784135794e-15,1.3112094920999724e-29,7.6054643849475256e-01,1.0052090374147832e-05,3.1308971737262830e-27,144008,5.5813435198567348e-03,1.9378588411257480e-08,8.589,ok,
211,0.247474747475,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.5305660201332533e-15,2.0526028462786068e-29,7.9888561568055216e-01,1.0048406227824219e-05,3.3135434844364837e-27,151267,5.8626838200549211e-03,1.9378594868857453e-08,8.896,ok,
211,0.249494949495,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,5.8000227204833763e-15,3.3640263558123390e-29,8.3882200506784887e-01,9.9837264207484124e-06,3.5054082383719603e-27,158829,6.1557676263779230e-03,1.9378600968267518e-08,8.372,ok,
211,0.251515151515,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,7.4757848027616948e-15,5.5887358417202717e-29,8.8040840084966310e-01,9.8559792748458549e-06,3.7099853931066328e-27,166703,6.4609437558393514e-03,1.9378606731250642e-08,8.580,ok,
211,0.253535353535,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,9.7086482024533141e-15,9.4257849918999963e-29,9.2369889534133809e-01,9.6642674211017196e-06,3.9205422813202408e-27,174900,6.7786385403447273e-03,1.9378612179373149e-08,8.682,ok,
211,0.255555555556,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.2702832111548794e-14,1.6136194365419522e-28,9.6874890008195924e-01,9.4090125199817733e-06,4.1387604024334745e-27,183430,7.1092395543536141e-03,1.9378617331825804e-08,10.573,ok,
211,0.257575757576,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.6767700850541647e-14,2.8115579181325514e-28,1.0156151671060150e+00,9.1257658881707515e-06,4.3757079892242157e-27,192304,7.4531731297715368e-03,1.9378622206952370e-08,6.887,ok,
211,0.259595959596,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.2363256493571051e-14,5.0011524099724774e-28,1.0643558104028434e+00,9.2402027544422635e-06,4.6196903279851854e-27,201532,7.8108268410580581e-03,1.9378626821194794e-08,9.376,ok,
211,0.261616161616,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,3.0193067885069724e-14,9.1162134831242874e-28,1.1150303275258482e+00,9.3124781372407987e-06,4.8701857986433778e-27,211127,8.1827045350106112e-03,1.9378631191203900e-08,8.592,ok,
211,0.263636363636,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.1359182502921043e-14,1.7105819773099303e-27,1.1676996213818911e+00,9.3393404950383703e-06,5.1347664734321454e-27,221100,8.5692325435347202e-03,1.9378635331376571e-08,7.003,ok,
211,0.265656565657,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,5.7640852684527278e-14,3.3224678981993756e-27,1.2224260221856640e+00,9.3180492059578012e-06,5.4185024557254712e-27,231462,8.9708371985359036e-03,1.9378639255117263e-08,8.931,ok,
211,0.267676767677,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,8.2011198414815118e-14,6.7258366654341738e-27,1.2792733095989219e+00,9.2464990163334186e-06,5.7101336016108815e-27,242226,9.3880223468115979e-03,1.9378642975592213e-08,10.403,ok,
211,0.269696969697,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.1964368924023210e-13,1.4314612375013231e-26,1.3383067350124607e+00,9.1233401001289139e-06,6.0093777841174718e-27,253403,9.8212143202673231e-03,1.9378646504317872e-08,9.182,ok,
211,0.271717171717,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.7998238188334923e-13,3.2393657788403759e-26,1.3995930440328495e+00,8.9480877836821819e-06,6.3174383360270968e-27,265008,1.0270994480592429e-02,1.9378649853197694e-08,18.169,ok,
211,0.273737373737,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,2.8129219144322219e-13,7.9125296966930356e-26,1.4632004991037137e+00,8.7212154277594834e-06,6.6586937047328906e-27,277051,1.0737750402246478e-02,1.9378653031836156e-08,10.825,ok,
211,0.275757575758,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,4.6149326727438628e-13,2.1297603573958815e-25,1.5291989023259263e+00,8.4442237171317449e-06,7.0093775340251525e-27,289548,1.1222102204364776e-02,1.9378656050749404e-08,13.221,ok,
211,0.277777777778,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,8.0665826469964291e-13,6.5069755600823912e-25,1.5976596184310683e+00,8.1196797727156084e-06,7.3692273858624016e-27,302510,1.1724476218852841e-02,1.9378658918470202e-08,13.427,ok,
211,0.279797979798,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,1.0997642512056109e-65,1.2094814082298379e-130,1.6686555979409274e+00,1.5624724449930058e-63,1.4060103761697551e-84,315953,1.2245492564845981e-02,1.9378661644051460e-08,19.061,ok,
211,0.281818181818,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,0.0000000000000000e+00,0.0000000000000000e+00,1.7422614004697377e+00,1.9860886055232546e-149,1.9715697875713405e-170,329890,1.2785655089141628e-02,1.9378664235262706e-08,18.635,ok,
211,0.283838383838,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,0.0000000000000000e+00,0.0000000000000000e+00,1.8185532182311723e+00,1.3476369194709798e-237,1.3653823081826543e-258,344335,1.3345506395983175e-02,1.9378666699555919e-08,21.321,ok,
211,0.285858585859,deterministic_strain_psd_v10_two_level_absorption,characteristic_strain,2.0000000000000001e-04,False,0.0000000000000000e+00,0.0000000000000000e+00,1.8976088996857436e+00,0.0000000000000000e+00,0.0000000000000000e+00,359304,1.3925666604505924e-02,1.9378669044188102e-08,18.475,ok,
